#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
       26700       1.204235e-03       2.311460e-04       6.032512e-04       2.739941e-02       4.332125e-03       1.147434e-02
       26800       1.068847e-03       2.559144e-04       5.781262e-04       2.863457e-02       4.237252e-03       1.049196e-02
       26900       1.129589e-03       2.531159e-04       5.599179e-04       2.836026e-02       3.291620e-03       1.141577e-02
       27000       1.013897e-03       4.451689e-05       5.596727e-04       3.452706e-02       4.342145e-03       1.175007e-02
       27100       7.330850e-04       2.305481e-04       3.968610e-04       3.596827e-02       4.534733e-03       1.090727e-02
       27200       1.233272e-03       2.727639e-04       6.166817e-04       2.993179e-02       2.898740e-03       1.053592e-02
       27300       6.017873e-04       2.071496e-04       3.748770e-04       2.457958e-02       3.070323e-03       9.954599e-03
       27400       1.044613e-03       1.710357e-04       6.043881e-04       2.322800e-02       4.040000e-03       1.070250e-02
       27500       1.497242e-03       2.091690e-04       7.601301e-04       4.029806e-02       2.607117e-03       1.175463e-02
       27600       6.576590e-04       2.525019e-04       4.138378e-04       4.291263e-02       3.655906e-03       1.214312e-02
       27700       1.356515e-03       1.492964e-04       6.534360e-04       3.181137e-02       3.066654e-03       1.147928e-02
       27800       9.169321e-04       8.221142e-05       5.422478e-04       2.775798e-02       4.591992e-03       1.141642e-02
       27900       9.082688e-04       1.878763e-04       4.515337e-04       2.860290e-02       3.288936e-03       1.085285e-02
       28000       8.770540e-04       2.977820e-04       4.663693e-04       2.770023e-02       3.194292e-03       1.008612e-02
       28100       8.013843e-04       1.390737e-04       4.366310e-04       1.971792e-02       4.748161e-03       9.973593e-03
       28200       6.048061e-04       1.564249e-04       3.511327e-04       2.472815e-02       3.468839e-03       1.053991e-02
       28300       9.139226e-04       1.279529e-04       5.064282e-04       2.802664e-02       4.104622e-03       1.098855e-02
       28400       1.128352e-03       2.631156e-04       6.705187e-04       4.685074e-02       3.266057e-03       1.166425e-02
       28500       7.075833e-04       2.566370e-04       4.680668e-04       2.459154e-02       4.069345e-03       1.030856e-02
       28600       1.253736e-03       2.397643e-04       6.801347e-04       3.924235e-02       2.927919e-03       1.141474e-02
       28700       9.482109e-04       1.937728e-04       4.618390e-04       3.279508e-02       2.803461e-03       1.058372e-02
       28800       1.011838e-03       3.375429e-04       5.571962e-04       2.621048e-02       4.015520e-03       9.912279e-03
       28900       1.047839e-03       1.737500e-04       5.418253e-04       3.280152e-02       3.038480e-03       1.055674e-02
       29000       5.305015e-04       1.951656e-04       3.579438e-04       3.000855e-02       3.540424e-03       1.052428e-02
       29100       9.875828e-04       1.724221e-04       5.206513e-04       2.456165e-02       3.249204e-03       1.032062e-02
       29200       1.014408e-03       3.085355e-04       6.114014e-04       2.798407e-02       3.991360e-03       1.035920e-02
       29300       1.029052e-03       3.633807e-04       5.936091e-04       6.655441e-02       3.951811e-03       1.199500e-02
       29400       9.676161e-04       2.967345e-04       5.253056e-04       2.166743e-02       3.499661e-03       1.045520e-02
       29500       8.094657e-04       2.457333e-04       5.470566e-04       2.266285e-02       3.908034e-03       1.021224e-02
       29600       9.663374e-04       2.384239e-04       5.162297e-04       2.277147e-02       3.754614e-03       1.066976e-02
       29700       8.948959e-04       1.932625e-04       4.367432e-04       2.422063e-02       3.722756e-03       1.011324e-02
       29800       9.973974e-04       3.422044e-04       6.062343e-04       3.396886e-02       3.136091e-03       1.027282e-02
       29900       6.837663e-04       1.107218e-04       4.034045e-04       2.962042e-02       2.880151e-03       1.077398e-02
       30000       9.146792e-04       1.501528e-04       4.976412e-04       4.204682e-02       4.131226e-03       1.117482e-02
       30100       9.874338e-04       2.019143e-04       5.194471e-04       3.433751e-02       4.111582e-03       1.116674e-02
       30200       8.831637e-04       1.733190e-04       4.571315e-04       2.690275e-02       5.023452e-03       1.093443e-02
       30300       1.165118e-03       3.116893e-04       6.234406e-04       2.545064e-02       3.498137e-03       1.063189e-02
       30400       1.259625e-03       1.510366e-04       5.173388e-04       3.015768e-02       2.496636e-03       1.048137e-02
       30500       7.415156e-04       9.260470e-05       3.839588e-04       2.586155e-02       3.122138e-03       9.712963e-03
       30600       6.136905e-04       1.657706e-04       3.307432e-04       2.986113e-02       3.720661e-03       1.064234e-02
       30700       7.999408e-04       2.446417e-04       4.922476e-04       3.198068e-02       4.493258e-03       1.107886e-02
       30800       9.381593e-04       5.317498e-05       4.999626e-04       2.669135e-02       3.770374e-03       1.121009e-02
       30900       4.274146e-04       8.303161e-05       3.170430e-04       3.840033e-02       3.818651e-03       1.158324e-02
       31000       6.457377e-04       3.125502e-04       4.227601e-04       2.771644e-02       2.845092e-03       1.104386e-02
       31100       6.578022e-04       1.054768e-04       3.582178e-04       3.300298e-02       3.344146e-03       1.077470e-02
       31200       7.479030e-04       5.420097e-05       3.829650e-04       2.715460e-02       4.944588e-03       1.074985e-02
       31300       8.288339e-04       1.277917e-04       4.309588e-04       2.425281e-02       3.475341e-03       1.107167e-02
       31400       6.354760e-04       2.263800e-04       3.767713e-04       2.575549e-02       3.888130e-03       1.062447e-02
       31500       6.037087e-04       1.882308e-04       3.091475e-04       3.739607e-02       3.729120e-03       1.041833e-02
       31600       7.767979e-04       1.322064e-04       4.161167e-04       2.866568e-02       4.448053e-03       1.079139e-02
       31700       6.389883e-04       6.403472e-05       3.290127e-04       2.087817e-02       4.080130e-03       1.010392e-02
       31800       7.456777e-04       1.145170e-04       4.062539e-04       2.376775e-02       3.653023e-03       9.996520e-03
       31900       8.269601e-04       2.216362e-04       3.835482e-04       3.181419e-02       3.625806e-03       1.102643e-02
       32000       5.239871e-04       2.661975e-04       3.997020e-04       3.266196e-02       3.551836e-03       1.156470e-02
       32100       7.670385e-04       1.551622e-04       3.620996e-04       2.477932e-02       3.885626e-03       1.018283e-02
       32200       1.061459e-03       2.244921e-04       5.067015e-04       2.015327e-02       3.716443e-03       9.745273e-03
       32300       9.008021e-04       6.246215e-05       4.369467e-04       1.942353e-02       2.765784e-03       9.174649e-03
       32400       1.080168e-03       1.954942e-04       4.339172e-04       2.742587e-02       4.140192e-03       9.998929e-03
       32500       8.903232e-04       1.070412e-04       5.102270e-04       2.892860e-02       3.209363e-03       1.159073e-02
       32600       8.646256e-04       8.073381e-05       4.395265e-04       3.691478e-02       3.793820e-03       1.157971e-02
       32700       1.148912e-03       3.336187e-04       6.331660e-04       2.681748e-02       3.976571e-03       1.095735e-02
       32800       7.646225e-04       1.575082e-04       4.484983e-04       2.645391e-02       2.120544e-03       1.019374e-02
       32900       4.870141e-04       2.173764e-04       3.847111e-04       3.780595e-02       2.815222e-03       1.040104e-02
       33000       7.287252e-04       2.211379e-04       4.157031e-04       3.261914e-02       3.870312e-03       1.031906e-02
       33100       7.637990e-04       2.690226e-04       4.666765e-04       4.161454e-02       3.553767e-03       1.146585e-02
       33200       1.158648e-03       1.994365e-04       5.887869e-04       3.615720e-02       2.435009e-03       1.152649e-02
       33300       1.055527e-03       2.043188e-04       5.309049e-04       2.206267e-02       3.492903e-03       1.066032e-02
       33400       5.969471e-04       9.552928e-05       3.462453e-04       3.118843e-02       4.152559e-03       1.080733e-02
       33500       1.076159e-03       2.629325e-04       5.550866e-04       3.151179e-02       3.333677e-03       1.067813e-02
       33600       6.245021e-04       2.020308e-04       3.665111e-04       2.825535e-02       3.932147e-03       1.090339e-02
       33700       8.071748e-04       3.064780e-04       4.308576e-04       3.795202e-02       3.361584e-03       1.067464e-02
       33800       8.194167e-04       6.927321e-05       4.864457e-04       2.416827e-02       3.702524e-03       1.058380e-02
       33900       9.102381e-04       1.074161e-04       4.451123e-04       2.143685e-02       3.684106e-03       9.917840e-03
       34000       1.307609e-03       3.072615e-04       6.389297e-04       2.067397e-02       3.789476e-03       9.610400e-03
       34100       5.847052e-04       1.588605e-04       3.220840e-04       2.715068e-02       3.251965e-03       1.047688e-02
       34200       5.387745e-04       1.972537e-04       3.665267e-04       2.166286e-02       4.013404e-03       1.028220e-02
       34300       6.484685e-04       1.933523e-04       4.064033e-04       2.863112e-02       3.746111e-03       1.148821e-02
       34400       4.780914e-04       1.352515e-04       2.961591e-04       3.150971e-02       3.768030e-03       1.143428e-02
       34500       8.988519e-04       2.025600e-04       4.761233e-04       2.700379e-02       3.906209e-03       1.080381e-02
       34600       7.927807e-04       2.047096e-04       4.422825e-04       2.742653e-02       3.208653e-03       1.054926e-02
       34700       5.728638e-04       2.501702e-04       4.161429e-04       2.902094e-02       3.670831e-03       9.561607e-03
       34800       8.030981e-04       2.022603e-04       4.728942e-04       3.562525e-02       3.301197e-03       1.008255e-02
       34900       7.314208e-04       1.727007e-04       4.349452e-04       3.788656e-02       4.211594e-03       1.109065e-02
       35000       7.334039e-04       3.167404e-04       4.541160e-04       3.883049e-02       4.272450e-03       1.090025e-02
       35100       1.024068e-03       2.235819e-04       5.031347e-04       2.750102e-02       4.917936e-03       1.065844e-02
       35200       7.539555e-04       1.154545e-04       4.223108e-04       2.243321e-02       3.540637e-03       1.010253e-02
       35300       9.931269e-04       1.655046e-04       5.765218e-04       4.110230e-02       3.257120e-03       1.104856e-02
       35400       1.155699e-03       2.913153e-04       5.964565e-04       2.035723e-02       3.651675e-03       9.932597e-03
